survey_id,Photographer,Location,Comments,Species,Age,Image Usable?,Sex,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
6510,Mindaugas Urbonas,"{""latitude"":54.684974,""longitude"":25.240137000000004}",Location in Lithuania from website,Hooded crow,Adult,no,,Lithuania,54.684974,25.240137,http://upload.wikimedia.org/wikipedia/commons/c/c3/Hooded_Crow-Mindaugas_Urbonas-5.jpg,http://britabrat.blogspot.com/,Germany - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Germany""",74,17366
6511,Mark Eising,"{""latitude"":55.659250877124705,""longitude"":12.577606814355477}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.65925088,12.57760681,http://www.markeisingbirding.nl/_data/docs/rofeurotherbirds/hooded-crow.jpg,http://www.markeisingbirding.nl/RoEOtherBirds.asp,Germany - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Germany""",75,17367
6512,Joern Lehmhus,,Duplicate individual,,,no,,,,,https://c2.staticflickr.com/4/3896/14480881915_e0dc0cd0e7_s.jpg,https://www.flickr.com/photos/14195020@N08/14294283040/,Germany - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Germany""",77,17369
6513,,,Video; No exact location in Germany,,,no,,,,,http://footage.framepool.com/shotimg/qf/935494941-carrion-crow-calling-flying-away-taking-off.jpg,http://footage.framepool.com/en/shot/935494941-carrion-crow-calling-flying-away-taking-off,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",37,17729
6514,Christian H蘝tter,"{""latitude"":51.16653250218625,""longitude"":7.361878675000071}",Location in Germany (North Rhine-Westphalia) in Germany from website,Carrion crow,Adult,yes,,Germany,51.1665325,7.361878675,http://c8.alamy.com/comp/DEY4HR/carrion-crow-corvus-corone-corone-scavenging-in-winter-north-rhine-DEY4HR.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-corone-scavenging-in-winter-north-rhine-60832627.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",38,17730
6515,Horst Jegen,"{""latitude"":53.48046390300927,""longitude"":12.59439022187496}",Location in Germany (Mecklenburg-Vorpommern) from website,Hooded crow,Adult,yes,,Germany,53.4804639,12.59439022,http://cache2.asset-cache.net/xt/508491873.jpg?v=1&g=fs1|0|IBF|91|873&s=1,http://www.gettyimages.com/detail/photo/nest-and-eggs-of-the-carrion-crown-corvus-corone-royalty-free-image/523046843,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",39,17731
6516,Duncan Usher,"{""latitude"":51.51274052260073,""longitude"":9.700289996156243}",Location in Germany (Lower Saxony); Already emailed Duncan re. exact location - replied with co-ordinates,Carrion crow,Adult,yes,,Germany,51.51274052,9.700289996,http://c8.alamy.com/comp/C4G6A7/carrion-crow-corvus-corone-perched-on-fence-post-with-food-in-beak-C4G6A7.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-perched-on-fence-post-with-food-in-beak-37235583.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",40,17732
6517,,"{""latitude"":31.837896532073724,""longitude"":130.87359564550775}",Location in Japan from website,Carrion crow,Adult,no,,Japan,31.83789653,130.8735956,http://ibc.lynxeds.com/files/pictures/Corvus_corone_36japo_JH.jpg,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/bird-ground,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",42,17734
6518,Stuart Fisher,"{""latitude"":51.590158,""longitude"":-0.25176999999996497}",Location in Eng from website,Carrion crow,Adult,no,,England,51.590158,-0.25177,http://ibc.lynxeds.com/files/pictures/P2210156.JPG,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/bird-walking-grass,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",43,17735
6519,Duncan Usher,"{""latitude"":51.31669,""longitude"":9.404633999999987}",Emailed Duncan Usher for location - replied with coordinates in Germany,Carrion crow,Adult,yes,,Germany,51.31669,9.404634,http://c8.alamy.com/comp/BTXD0F/carrion-crow-corvus-corone-corone-perched-on-rock-germany-BTXD0F.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-corone-perched-on-rock-germany-32543071.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",45,17737
6520,,,Duplicate video,Carrion crow,,no,,,,,http://footage.framepool.com/shotimg/990471487-carrion-crow-magpie-attacking-aggression.jpg,http://footage.framepool.com/en/shot/890965358-carrion-crow-magpie-attacking-aggression,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",47,17739
6521,Sven-Erik Arndt,,Duplicate in,Carrion crow,Adult,no,,,,,http://c8.alamy.com/comp/C8BKJY/carrion-crow-corvus-corone-scavenging-for-food-in-garbage-on-street-C8BKJY.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-scavenging-for-food-in-garbage-on-street-39594883.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",48,17740
6522,,,no,,,no,,,,,http://cache2.asset-cache.net/gc/523046843-nest-and-eggs-of-the-carrion-crown-corvus-gettyimages.jpg?v=1&c=IWSAsset&k=2&d=oy5noRHxncVZKgqBuQdQk7hprDgH2iiDGcAs1ivlI1iPp4UOYdKWJW7cpTXHVTFd,http://www.gettyimages.com/detail/photo/nest-and-eggs-of-the-carrion-crown-corvus-corone-royalty-free-image/523046843,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",49,17741
6523,,,Duplicate video,,,no,,,,,http://footage.framepool.com/shotimg/qf/890965358-carrion-crow-magpie-attacking-aggression.jpg,http://footage.framepool.com/en/shot/890965358-carrion-crow-magpie-attacking-aggression,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",50,17742
6524,Matthias Weissensteiner,"{""latitude"":47.6779496,""longitude"":9.173238399999946}",2 individuals - LHS; Emailed Matthias.Weissensteiner@ebc.uu.se - replied with location in Germany,Carrion crow,Adult,yes,,Germany,47.6779496,9.1732384,http://www.avianbiology.org/sites/avianbiology.org/files/files/images/jav-00619_bild2.jpg,http://www.avianbiology.org/blog/using-drones-monitor-bird-nests,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",52,17744
6525,Josep del Hoyo,"{""latitude"":42.3061375,""longitude"":1.1171656000000212}",Location in Spain from website,Carrion crow,Adult,no,,Spain,42.3061375,1.1171656,http://ibc.lynxeds.com/files/pictures/Corvus_corone.Imagen_fija002.jpg,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/individual-ground,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",53,17745
6526,blickwinkel/R. Bala,,No exact location in Germany; Cannot find original photographer's email,Carrion crow,Adult,no,,,,,http://c8.alamy.com/comp/CNTKWR/carrion-crow-corvus-corone-three-birds-on-a-soil-ground-juvenile-begging-CNTKWR.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-three-birds-on-a-soil-ground-juvenile-begging-47870979.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",54,17746
6527,,,Duplicate,,,no,,,,,http://l1.alamy.com/thumbs/4/877ecbf4-e645-483d-91a9-39dca584aee1/C8BKJE.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-scavenging-for-food-in-garbage-on-street-39594883.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",55,17747
6528,F. Derer/ Juniors,,Need to email 	info@juniors-tierbild.com for exact location in Germany,Carrion crow,Adult,,,,,,http://sr.photos2.fotosearch.com/bthumb/JNB/JNB051/183404.jpg,http://www.fotosearch.com/JNB051/183404/,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",56,17748
6529,,,Duplicate individuals,,,no,,,,,http://l1.alamy.com/thumbs/4/9dae1285-dfd2-4a25-a8f1-859d34b2a626/C4G6P4.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-two-on-field-feeding-on-carrion-lower-saxony-37236060.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",57,17749
6530,,,Duplicate individual,,,no,,,,,http://l1.alamy.com/thumbs/4/c46b0e31-ab50-43ae-9246-e8cf9459e3be/C8BKHW.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-scavenging-for-food-in-garbage-on-street-39594870.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",58,17750
6531,Sven-Erik Arndt,,Already emailed Sven-Erik - waiting for reply!,Carrion crow,Adult,,,,,,http://c8.alamy.com/comp/C3RHP1/carrion-crow-corvus-corone-in-flight-germany-C3RHP1.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-in-flight-germany-36783545.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",59,17751
6532,,,Duplicate individual,,,no,,,,,http://l2.alamy.com/thumbs/4/d46fdf18-04ec-423e-afc6-f79a8fa93f8c/C8BKJ4.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-scavenging-for-food-in-garbage-on-street-39594870.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",60,17752
6533,blickwinkel/ McPHOTO/ MAS,"{""latitude"":50.09015979910429,""longitude"":7.001335512499963}",Location in Germany (Rhineland-Palatinate) from website,Carrion crow,Adult,yes,,Germany,50.0901598,7.001335512,http://c8.alamy.com/comp/CNRRKN/carrion-crow-corvus-corone-in-flight-germany-rhineland-palatinate-CNRRKN.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-in-flight-germany-rhineland-palatinate-47851993.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",61,17753
6534,Ben van den Broek,,Emailed Ben Benvande@gmail.com for location,Carrion crow,Adult,,,,,,http://www.camacdonald.com/birding/CarrionCrow(BvdB).jpg,http://www.camacdonald.com/birding/ZINDEX-C.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",62,17754
6535,oleicfrisbee,"{""latitude"":46.70714847218783,""longitude"":8.165964580273453}",Location (Switzerland) from website; Commented on photo for exact location,Carrion crow,Adult,yes,,Switzerland,46.70714847,8.16596458,http://ibc.lynxeds.com/files/pictures/Carrion_Crow.jpg,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/grass,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",63,17755
6536,Sven-Erik Arndt,,Duplicate by Sven-Erik,Carrion crow,Adult,no,,,,,http://l2.alamy.com/thumbs/4/5d77ce24-c0c2-4857-85eb-c46692dd40b7/C3RHRC.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-collecting-nesting-material-in-beak-on-36783572.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",64,17756
6537,blickwinkel,"{""latitude"":51.47602392236137,""longitude"":8.057101612499991}",Location in Germany (North Rhine-Westphalia) from website,Carrion crow,Adult,yes,,Germany,51.47602392,8.057101612,http://l1.alamy.com/thumbs/4/db201398-1771-4b1b-bf9a-cc5261d8b034/EBRBE4.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-corvus-corone-corone-on-the-ground-germany-76120023.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",65,17757
6538,Ian Barker,"{""latitude"":52.3081758,""longitude"":-0.8913453000000118}",Location in Eng from website,Carrion crow,Adult,no,,England,52.3081758,-0.8913453,http://ibc.lynxeds.com/files/pictures/IMG_5249_Carrion_Crow_crop_DxO_ed_70.jpg,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/scavenging-carcass-dead-fish,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",66,17758
6539,,,no,,,no,,,,,http://i.ebayimg.com/00/s/Mzk3WDUwMA==/z/MlcAAOxyc2pTYM1u/$_35.JPG,http://www.ebay.com/itm/Corbeau-Corneille-Noir-Corvus-corone-Carrion-Crow-LOUP-WOLF-IMAGE-GERMANY-30s-/161629667298?pt=FR_YO_Collections_ObjetsPublicitaires_Chromos&hash=item25a1e0ffe2,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",67,17759
6540,FLPA,"{""latitude"":52.1872472,""longitude"":0.9707800999999563}",2 individuals; Location in Eng from website,Carrion crow,Adult,no,,England,52.1872472,0.9707801,http://l1.alamy.com/thumbs/4/6c6788ee-c0c7-4680-a4ed-6619de0f205f/D24FY4.jpg,http://www.alamy.com/stock-photo-herring-gull-larus-argentatus-juvenile-chasing-carrion-crow-corvus-52960747.html,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",68,17760
6541,Tomasz Doro併,"{""latitude"":52.882954,""longitude"":9.596396000000027}","Albino carrion crow; in Vogelpark Walsrode, Germany",Carrion crow,Adult,yes,,Germany,52.882954,9.596396,http://ibc.lynxeds.com/files/pictures/Corvus_corone_corone.JPG,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/albino-bird,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",70,17762
6542,,,no,,,no,,,,,http://footage.framepool.com/shotimg/698923000-thorn-plant-namibia-sand-sunshine.jpg,http://footage.framepool.com/en/shot/994800882-carrion-crow-branch-observing-head-anatomy,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",72,17764
6543,,,no,,,no,,,,,http://t2.thpservices.com/fotos/thum4/010/918/ibr-312246.jpg,http://www.agefotostock.com/en/Stock-Images/Rights-Managed/RDC-ad_25903,Germany - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Germany""",73,17765
6586,Chris Cheadle,"{""latitude"":52.53838652840251,""longitude"":13.404267354492163}",2 individuals - RHS; Location in Germany from website,Hooded crow,Adult,yes,,Germany,52.53838653,13.40426735,https://cdn.superstock.com/1990/Thumb/1990-12329523.jpg,https://www.superstock.com/stock-photography/crow,Germany - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Germany""",47,17339
6648,blickwinkel/Mahlke,"{""latitude"":52.97899927701766,""longitude"":13.762726037695302}",2 individuals - RHS; Location in Germany from website,Hooded crow,Adult,yes,,Germany,52.97899928,13.76272604,http://l7.alamy.com/zooms/c4a03bdabf3a45d0978e9f2763b91cdc/white-tailed-sea-eagle-haliaeetus-albicilla-jung-eagle-and-hooded-a6jxnc.jpg,http://www.alamy.com/stock-photo-white-tailed-sea-eagle-haliaeetus-albicilla-jung-eagle-and-hooded-6624731.html,Germany - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Germany""",63,17355
6660,,,no,,,no,,,,,http://upload.wikimedia.org/wikipedia/commons/1/1d/Hooded_crow_map2.jpg,http://en.wikipedia.org/wiki/Hooded_crow,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",2,18494
6661,Samuel Ma,"{""latitude"":55.66157488385972,""longitude"":12.52885498330079}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.66157488,12.52885498,http://images4.fotop.net/albums6/seaeagle/Misc/06528_Hooded_Crow_20110831_Denmark_Copenhagen.jpg,http://www.hkbws.org.hk/BBS/viewthread.php?tid=14883,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",3,18495
6662,Eduardo Zomkowski,"{""latitude"":55.1020157,""longitude"":14.69889349999994}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.1020157,14.6988935,https://c1.staticflickr.com/7/6117/6291106316_605cc6c674_b.jpg,https://www.flickr.com/photos/eduzomkowski/6291106316/,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",4,18496
6663,Hanne and Jens Eriksen,"{""latitude"":57.086899,""longitude"":8.99354100000005}",2 individuals - LHS; Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,57.086899,8.993541,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow-50391.jpg,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow.htm,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",5,18497
6664,Hanne and Jens Eriksen,"{""latitude"":55.92318372646296,""longitude"":8.495588629638632}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.92318373,8.49558863,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow-49624.jpg,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow.htm,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",6,18498
6665,Hanne and Jens Eriksen,"{""latitude"":57.08745864594375,""longitude"":8.983584640136769}",3 individuals (2 duplicate) - RHS new; Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,57.08745865,8.98358464,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow-50088.jpg,http://www.birdsoman.com/Birds/173-Crows/HoodedCrow/HoodedCrow.htm,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",7,18499
6666,Regina Usher,"{""latitude"":56.12729997971257,""longitude"":12.309593306884835}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,56.12729998,12.30959331,http://previews.agefotostock.com/previewimage/bajaage/0b0af3b365d33029997f783425b4933d/x6i-1634414.jpg,http://www.agefotostock.com/en/Stock-Images/Rights-Managed/X6I-1634414,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",10,18502
6667,Krage Jagt,"{""latitude"":55.916576,""longitude"":12.517115999999987}",Video; Emailed hjk@kragejagt.dk for location in Denmark - replied with co-ordinates,Hooded crow,Adult,yes,,Denmark,55.916576,12.517116,http://i.ytimg.com/vi/no_Av7SNRdw/maxresdefault.jpg,http://www.youtube.com/watch?v=no_Av7SNRdw,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",11,18503
6668,,,no - Corvus frugilegus,,,no,,,,,http://images4.fotop.net/albums6/seaeagle/Misc/06515_Rook_20110901_Denmark_Copenhagen.jpg,http://www.hkbws.org.hk/BBS/viewthread.php?tid=14883,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",13,18505
6669,Rick Tribbe,"{""latitude"":55.764013914504744,""longitude"":12.541592402099582}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.76401391,12.5415924,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/bonte kraai_MG_0997 kopie.jpg,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",15,18507
6670,Jens Kirkeby,,Emailed Jens Kirkeby jenskirkeby@gmail.com for location in Denmark,Hooded crow,Adult,,,,,,http://www.digital-nature.dk/upl/website/danish-nature/DigitalNatureJensKirkeby320190.jpg,http://www.digital-nature.dk/danish-nature,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",16,18508
6671,,,Duplicate individual,,,no,,,,,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/bonte kraai_MG_4148 kopie.jpg,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",18,18510
6672,Rick Tibbe,"{""latitude"":55.76345859187812,""longitude"":12.542665285705539}",Location in Denmark from website,Hooded crow,Adult,yes,,Denmark,55.76345859,12.54266529,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/bonte kraai_MG_9696 kopie.jpg,http://www.ricktibbe.nl/Birds/Bonte Kraai/album/,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",19,18511
6673,Mario M蘝ller,,Emailed darssfotograf.mueller@web.de,Hooded crow,Adult,,,,,,http://images.visualphotos.com/photos/78/10/5/4/3//lr/pre-rm01916910157.jpg,http://www.visualphotos.com/image/2x5645256/hooded-crow-corvus-corone-corone-standing-on-grass-and-moss-argyll-scotland-uk,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",21,18513
6674,Mario M蘝ller,,"Already emailed Mario - waiting for reply, then will ask about this image",Hooded crow,Adult,,,,,,http://images.visualphotos.com/photos/78/10/5/4/3//lr/pre-rm01916910158.jpg,http://www.visualphotos.com/image/2x5645256/hooded-crow-corvus-corone-corone-standing-on-grass-and-moss-argyll-scotland-uk,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",22,18514
6675,Arthur Grosset,"{""latitude"":35.30079222006865,""longitude"":23.909639523437477}",3 individuals; Location in Greece from website,Hooded crow,Adult,no,,Greece,35.30079222,23.90963952,http://www.arthurgrosset.com/europebirds/photos/corcorni6149.jpg,http://www.arthurgrosset.com/europebirds/hoodedcrow.html,Denmark - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Denmark""",23,18515
