survey_id,Comments,Subspecies,Age,Sex,Photographer,Location,Colour Morph,Image Usable?,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
3885,Captive bear at Oregon zoo; have emailed the zoo already,,Adult,,,,Black,no,,,,http://www.oregonzoo.org/sites/default/files/gallery/images/V_orig_pete_wave_black_bear_gal.jpg,http://www.oregonzoo.org/gallery/tags/american-black-bear,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",270,4433
3886,Wrong species,,,,,,,no,,,,http://www.factzoo.com/sites/all/img/mammals/bears/standing-asian-black-bear.jpg,http://www.factzoo.com/mammals/asian-black-bear-sun-white-chested.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",271,4434
3887,Location from website,U.a. vancouveri,Adult,,Travel Vancouver Island,"{""latitude"":50.24447181866353,""longitude"":-126.85564060000002}",Black,yes,British Columbia,50.24447182,-126.8556406,http://www.travel-vancouver-island.com/images/500/black-bear-vancouver-island_30.jpg,http://www.travel-vancouver-island.com/detail/black-bear-vancouver-island-28.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",272,4435
3888,Not in W North America; Location from semartinphoto.com/Florida_Black_Bear.html; coat bleached; subspecies U.a. floridanus,,Adult,,Scott E Martin,"{""latitude"":27.6648274,""longitude"":-81.51575350000002}",Black,no,Florida,27.6648274,-81.5157535,http://www.floridiannature.com/Florida%20Blck%20Bear.jpg,http://www.floridiannature.com/americanblackbear.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",273,4436
3889,Not in W North America; Emailed phoby@notmyphoto.com - website says Georgia,U.a. americanus,Adult,,Steve Pfiffer,"{""latitude"":32.1656221,""longitude"":-82.90007509999998}",Black,no,Georgia,32.1656221,-82.9000751,http://www.archives.state.al.us/emblems/images/blackbear.jpg,http://www.archives.state.al.us/emblems/st_mammal.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",274,4437
3890,Location from http://www.biosphoto.com/consulter/?Rech_Guidee=1&MotRecherche=%2Bblack%20%2Bbear&MotRechercheSuggestID=&MotRechercheSuggestText=&DropSearch1=+&MotRecherche1=black&DropSearch2=+&MotRecherche2=bear#,U.a. kermodei,Adult,,Biosphoto / Fabrice Simon,"{""latitude"":52.88827320000001,""longitude"":-128.9256572}",Black,yes,British Columbia,52.8882732,-128.9256572,http://cdn1.arkive.org/media/58/5849EF7E-A9AA-4DED-9C7D-934653577694/Presentation.Large/American-black-bear-close-up-of-foot.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/image-G56480.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",275,4438
3891,Wrong species,,,,,,,no,,,,http://www.philadelphiazoo.org/Animals/Images/AsiaticBlackBear-large.aspx,http://www.philadelphiazoo.org/Animals/Mammals/Carnivora/Asiatic-black-bear.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",276,4439
3892,Wrong species,,,,,,,no,,,,http://cdn1.arkive.org/media/33/33347EDF-489E-43B5-B7D5-013BA4F4C2F5/Presentation.Large/Asiatic-black-bear-portrait.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",277,4440
3893,Cannot find original photographer,,Adult,,,,Black,no,,,,http://wallpapers.free-review.net/wallpapers/15/Black_Bear.jpg,http://wallpapers.free-review.net/15__Black_Bear.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",278,4441
3894,Cannot find original photographer's email,,Adult,,bluegate,,Black,no,,,,http://pixabay.com/static/uploads/photo/2014/09/12/00/31/american-black-bear-442220_640.jpg,http://pixabay.com/en/american-black-bear-bear-sitting-442220/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",279,4442
3895,Revisit - might have to email article author (elacitis@seattletimes.com) for article http://www.seattletimes.com/seattle-news/from-magnolia-to-shoreline-agents-stalk-elusive-bear/,,Adult,,Unknown,,Black,no,,,,http://focusingonwildlife.com/news/wp-content/uploads/2013/04/black-bear.jpg,http://focusingonwildlife.com/news/nevadas-black-bears-could-be-moving-east/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",280,4443
3896,Emailed http://www.pure-nature.net/contact_me.html - replied with location Wells Gray Park,U.a. cinnamonum,Adult,,Paul Ellis,"{""latitude"":51.843208865962694,""longitude"":-119.8761215209961}",Black,yes,British Columbia,51.84320887,-119.8761215,http://www.pure-nature.net/_Media/sitting_black_bear-2.jpeg,http://www.pure-nature.net/bears/sitting_black_bear.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",281,4444
3897,Not in W North America; Location on website - 2 photos of same individual,U.a. americanus,Adult,Male,Robert Andersen,"{""latitude"":43.1938516,""longitude"":-71.57239529999998}",Black,no,New Hampshire,43.1938516,-71.5723953,https://cdn.photographylife.com/wp-content/uploads/2014/06/PLWLT-Part-II-Photo-02-600lb-Black-Bear-Copyright-Robert-J-Andersen.jpg,https://photographylife.com/wildlife-photography-tips-part-two,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",282,4445
3898,Wrong species,,,,,,,no,,,,http://a-z-animals.com/media/animals/images/470x370/asian_black_bear1.jpg,http://a-z-animals.com/animals/asian-black-bear/pictures/1347/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",283,4446
3899,Emailed phillip@demanczuk.com - replied with location (Sierra Nevada Mnts),U.a. californiensis,Adult,,Philip Demanczuk,"{""latitude"":39.477629105627365,""longitude"":-120.2292179081665}",Non-black,yes,California,39.47762911,-120.2292179,http://www.vitalground.org/wp-content/uploads/2013/02/MoreBearSpecies_y0e1591_black_bear.jpg,http://www.vitalground.org/about-bears/american-black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",284,4447
3900,Wrong species,,,,,,,no,,,,http://thumbs.dreamstime.com/x/asiatic-black-bear-15370257.jpg,http://www.dreamstime.com/stock-photo-asiatic-black-bear-image15025620,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",285,4448
3901,Location found on website,U.a. cinnamonum,Adult,,werner22brigitte,"{""latitude"":51.86143156323025,""longitude"":-120.8471478076172}",Black,yes,British Columbia,51.86143156,-120.8471478,http://pixabay.com/static/uploads/photo/2012/06/19/17/27/black-bear-50293_640.jpg?attachment,http://pixabay.com/en/photos/black bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",286,4449
3902,Captive bears according to website,,Juvenile,,,,Black,no,,,,http://www.oceanwideimages.com/images/11045/large/black-bear-54T4810-04.jpg,http://www.oceanwideimages.com/categories.asp?cID%3D531,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",287,4450
3903,Wrong species,,,,,,,no,,,,http://s.hswstatic.com/gif/types-of-asiatic-black-bear0.jpg,http://animals.howstuffworks.com/mammals/types-of-bears4.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",288,4451
3904,Black female (juvenile added separately); location from http://www.alamy.com/image-details-popup.asp?imageid={8934AA25-792B-4ADE-A122-C7EB9C383885},U.a. cinnamonum,Adult,Female,Kevin Ebi / Alamy,"{""latitude"":49.083333,""longitude"":-113.91666700000002}",Black,yes,Alberta,49.083333,-113.916667,http://www.livingwilderness.com/wildlife/black-bear-cub-meadow.jpg,http://www.livingwilderness.com/wildlife/black-bear-cub-meadow.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",289,4452
3905,Wrong species,,,,,,,no,,,,http://cdn1.arkive.org/media/41/41A498F2-495B-45F3-9CAE-DCC145843EB6/Presentation.Large/Asiatic-black-bear-showing-chest-markings.jpg,http://www.arkive.org/asiatic-black-bear/ursus-thibetanus/image-G1090.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",290,4453
3906,Location (Lake Tahoe) from website - other photos to add!,U.a. californiensis,Adult,,Jon Paul,"{""latitude"":39.15757288148243,""longitude"":-119.8950215984375}",Black,yes,California,39.0917,-120.0417,http://www.jonpaulgallery.com/data/photos/169_1Big_Black_Bear_Shredding_Log.jpg,http://www.jonpaulgallery.com/lake-tahoe-wildlife-bears/big-black-bear-shredding-log-31_16_169.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",291,4454
3907,Broken link - Captive bear at Grandfather Mountain,,Adult,,Joe Giordano,,Non-black,no,,,,http://www.animalgalleries.org/albums/Large-Land-Mammals/Bears/Black%20Bear/Black%20Bear%20Cinnamon%20fur%20Ursus%20americanus.jpg,http://www.animalgalleries.org/Large-Land-Mammals/Bears/Black Bear/Black+Bear+Cinnamon+fur+Ursus+americanus.jpg.php,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",292,4455
3908,Location from website,U.a. cinnamonum,Juvenile,,Alaska in Photos,"{""latitude"":44.91458517514347,""longitude"":-110.41518459259032}",Black,yes,Wyoming,44.91458518,-110.4151846,http://www.alaska-in-pictures.com/data/media/1/black-bear-cub-safety_10594.jpg,http://www.alaska-in-pictures.com/black-bear-cub-safety-yellowstone-national-park-10594-pictures.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",293,4456
3909,Not in W North America; Location from http://commons.wikimedia.org/wiki/File:Bigblacky.jpg,U.a. americanus,Adult,,Emples on Flickr,"{""latitude"":49.785162,""longitude"":-94.48868199999998}",Black,no,Ontario,49.785162,-94.488682,http://www.animalgalleries.org/cache/Large-Land-Mammals/Bears/Black%20Bear/Black%20Bear%20Big%20Ursus%20americanus_w500_h375.jpg,http://www.animalgalleries.org/Large-Land-Mammals/Bears/Black Bear/Black+Bear+Big+Ursus+americanus.jpg.php,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",294,4457
3910,Not a photograph,,,,,,,no,,,,http://images.fineartamerica.com/images-medium-large/roaming--black-bear-marion-rose.jpg,http://fineartamerica.com/featured/roaming--black-bear-marion-rose.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",295,4458
3911,RHS black juvenile (added other one separately); Emailed http://leesonphoto.photoshelter.com/contact for exact location - replied,U.a. cinnamonum,Juvenile,,Tom and Pat Leeson,"{""latitude"":44.913096,""longitude"":-110.41548499999999}",Black,yes,Wyoming,44.913096,-110.415485,http://cdn.c.photoshelter.com/img-get/I0000nkiENGWwvGw/s/600/600/Black-Bear-cubs-playing-F7A3835.jpg,http://leesonphoto.photoshelter.com/gallery/Black-Bear/G0000B.ODA5Dhmiw/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",296,4459
3912,Wrong species,,,,,,,no,,,,"http://thumb101.shutterstock.com/display_pic_with_logo/638443/638443,1311618088,7/stock-photo-asiatic-black-bear-stand-81647209.jpg",http://www.shutterstock.com/s/asiatic%2Bblack%2Bbear/search.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",297,4460
3913,Location from http://www.biosphoto.com/consulter/?Rech_Guidee=1&MotRecherche=%2Bblack%20%2Bbear%20%2Bcharging&MotRechercheSuggestID=&MotRechercheSuggestText=&DropSearch1=+&MotRecherche1=black%20bear&DropSearch2=+&MotRecherche2=charging#,U.a. cinnamonum,Adult,,Biosphoto / Alain Mafart-Renodier,"{""latitude"":52.79038351586611,""longitude"":-119.08752471748045}",Black,yes,British Columbia,52.79038352,-119.0875247,http://cdn2.arkive.org/media/9F/9FA5E367-D541-41D4-B620-B50640F0D1BA/Presentation.Large/American-black-bear-charging-defensively.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/image-G58103.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",298,4461
3914,"Already emailed info@bear.org - waiting for reply for first email, haven't replied",,Adult,,Lynn Rogers?,,Black,no,,,,http://www.bear.org/website/images/stories/images/HWB_800x600/HWB_Slide32_FS.jpg,http://www.bear.org/website/live-cameras/slide-shows/black-bear-show.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",299,4462
3915,Wrong species,,,,,,,no,,,,http://a-z-animals.com/media/animals/images/original/asian_black_bear2.jpg,http://a-z-animals.com/animals/asian-black-bear/pictures/1348/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",300,4463
3916,Cannot find original photographer,,,,,,,no,,,,http://black-bear-run.com/wp-content/uploads/2012/12/black-bear-running-header.jpg,http://black-bear-run.com/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",301,4464
3917,Not in W North America; Captive bear; Emailed greg@harveywildlifephotography.com - replied that captive,,Juvenile,,Greg Harvey,"{""latitude"":46.1310598,""longitude"":-92.8674231}",Black,no,Minnesota,46.1310598,-92.8674231,http://www.harveywildlifephotography.com/bear%20cubs/bin/images/small/black_bear_cub_portrait.jpg,http://www.harveywildlifephotography.com/bear cubs/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",302,4465
3918,Cannot find original photographer,,,,,,Black,no,,,,http://www.bearessentials.ie/wp-content/uploads/2013/06/Black-bear-Ursus-americanus.jpg,http://www.bearessentials.ie/about-bears/bears-in-the-wild/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",303,4466
3919,Location from http://pixabay.com/en/black-bear-mammal-animal-nature-69246/,U.a. cinnamonum,Juvenile,,werner22brigitte,"{""latitude"":51.85931127053101,""longitude"":-120.91031919433595}",Black,yes,British Columbia,51.85931127,-120.9103192,http://americanlivewire.com/wp-content/uploads/black-bear1.jpg,http://americanlivewire.com/2014-04-13-florida-woman-lucky-alive-aggressive-black-bear-attack/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",304,4467
3920,Location from website,U.a. cinnamonum,Adult,,brigachtal on Pixabay,"{""latitude"":52.879535991793595,""longitude"":-118.08878320642089}",Black,yes,Alberta,52.87953599,-118.0887832,http://pixabay.com/static/uploads/photo/2012/12/29/11/32/black-bear-73065_640.jpg,http://pixabay.com/en/photos/black%2520bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",305,4468
3921,Wrong species,,,,,,,no,,,,http://sasscer.files.wordpress.com/2014/04/asiatic_black_bear_by_robbobert.jpg,https://pgcpsmess.wordpress.com/2014/04/14/asiatic-black-bear/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",306,4469
3922,Emailed don@dongettyphoto.com for confirmation on YNP - replied to say in the north; has other photos on new website - add!  http://dongettywildlifephotography.com/p750542782,U.a. cinnamonum,Adult,,Don Getty,"{""latitude"":44.90458996361673,""longitude"":-110.62416056640626}",Black,yes,Wyoming,44.90458996,-110.6241606,http://www.dongettyphoto.com/Utah/images/BlackBear.jpg,http://www.dongettyphoto.com/tetons/blackbear.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",307,4470
3923,Location from leesonphoto.photoshelter.com/image/I0000cNliIpE9dk4,U.a. cinnamonum,Adult,,Tom and Pat Leeson,"{""latitude"":50.976937,""longitude"":-115.95920999999998}",Black,yes,British Columbia,50.976937,-115.95921,http://cdn2.arkive.org/media/97/9717D8AC-ACD0-409B-86BE-4C08B87B0FD8/Presentation.Large/American-black-bear-scavenging-elk-carcass.jpg,http://www.arkive.org/american-black-bear/ursus-americanus/image-G57662.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",308,4471
3924,Location from http://www.shutterstock.com/pic-52591618/stock-photo-american-black-bear-male-adult-close-up-full-frame-of-big-furry-head-face-california-large.html?src=5lt0tQnz-yiSVsLjRdiacA-2-61,U.a. californiensis,Adult,Male,worldswildlifewonders,"{""latitude"":34.36252334063883,""longitude"":-118.22232064843752}",Black,yes,California,34.36252334,-118.2223206,http://ipad.wallpaperswiki.com/wp-content/uploads/2012/10/Adult-Black-Bear-Close-Up.jpg,http://ipad.wallpaperswiki.com/adult-black-bear-close-up/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",309,4472
3925,Wrong species,,,,David Blank,,,no,,,,http://cdn2.arkive.org/media/80/80338BD9-F62F-41DC-B651-2F0E98D2A5AE/Presentation.Large/Infant-Asiatic-black-bear-standing-in-stream.jpg,http://www.arkive.org/asiatic-black-bear/ursus-thibetanus/image-G21207.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",310,4473
3926,Not in W North America; Location from website,U.a. americanus,Adult,,7Song,"{""latitude"":44.1125,""longitude"":-73.92388900000003}",Black,no,New York,44.1125,-73.923889,http://7song.com/photos/721/191/Ursus-americanus-Black-bear-(in-the-Adirondacks).jpg,http://www.7song.com/photo%253Fphoto%253D721%2526q%253Dtrip,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",311,4474
3927,Location from http://www.shutterstock.com/pic-80871289/stock-photo-wild-black-bear-family-mother-and-three-cubs-in-jasper-national-park-alberta-canada.html?src=PS5DwrRy6S3EBRIUs8iKRA-1-1; lots of other photos to add!,U.a. cinnamonum,Juvenile,,BGSmith,"{""latitude"":52.873383,""longitude"":-117.954294}",Black,yes,Alberta,52.873383,-117.954294,https://thenypost.files.wordpress.com/2014/10/black-bear-cub.jpg,http://nypost.com/2014/10/06/black-bear-cub-found-dead-in-central-park/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",312,4475
